OrderDate,ShipDate,ShipMode,State,Category,Sales,Profit,Discounts
2021-09-25,2021-09-28,First Class,Montana,Furniture,52.39,10.37,0.0
2021-09-25,2021-09-27,Second Class,Ohio,Furniture,52.39,35.99,0.2
2021-09-25,2021-09-28,First Class,Pennsylvania,Furniture,52.39,-6.3,0.7
2021-09-25,2021-09-29,Standard Class,Minnesota,Furniture,130.98,3.88,0.0
2021-09-25,2021-10-01,Standard Class,New York,Furniture,32.75,20.73,0.0
2021-09-25,2021-10-01,Standard Class,New York,Furniture,130.98,1.45,0.0
2021-09-25,2021-10-01,Standard Class,New York,Furniture,87.32,86.87,0.1
2021-09-25,2021-10-01,Standard Class,New York,Furniture,130.98,9.94,0.0
2021-09-25,2021-09-29,Standard Class,Minnesota,Furniture,87.32,51.29,0.0
2021-09-26,2021-09-28,First Class,Oregon,Furniture,261.96,0.56,0.2
2021-09-26,2021-09-26,Same Day,California,Furniture,87.32,314.27,0.2
2021-09-26,2021-09-26,Same Day,California,Furniture,87.32,5.54,0.2
2021-09-26,2021-09-26,Same Day,California,Furniture,87.32,2.96,0.0
2021-09-26,2021-09-26,Same Day,California,Furniture,43.66,33.06,0.0
2021-09-26,2021-09-30,Standard Class,Florida,Furniture,65.49,-57.63,0.2
2021-09-26,2021-09-26,Same Day,California,Furniture,43.66,16.15,0.0
2021-09-28,2021-10-01,First Class,Colorado,Furniture,130.98,26.22,0.2
2021-09-28,2021-10-05,Standard Class,Pennsylvania,Furniture,261.96,-1.86,0.7
2021-09-28,2021-10-02,Standard Class,Florida,Furniture,130.98,3.63,0.2
2021-09-28,2021-10-04,Standard Class,California,Furniture,87.32,4.44,0.0
2021-09-28,2021-10-01,First Class,Colorado,Furniture,87.32,5.2,0.2
2021-09-28,2021-09-30,Second Class,Texas,Furniture,261.96,-0.35,0.2
2021-09-28,2021-10-01,First Class,Colorado,Furniture,130.98,1.36,0.2
2021-09-28,2021-10-01,First Class,Colorado,Furniture,130.98,-29.44,0.2
2021-09-28,2021-10-01,First Class,Colorado,Furniture,261.96,3.28,0.2
2021-09-28,2021-10-01,First Class,Colorado,Furniture,65.49,-58.86,0.7
2021-09-29,2021-10-02,First Class,California,Furniture,130.98,25.44,0.0
2021-09-29,2021-10-02,First Class,California,Furniture,37.42,16.8,0.0
2021-09-29,2021-10-02,First Class,California,Furniture,261.96,0.0,0.2
2021-09-29,2021-10-02,First Class,California,Furniture,261.96,15.53,0.0
2021-09-29,2021-10-04,Standard Class,Tennessee,Furniture,52.39,-54.88,0.2
2021-09-29,2021-10-03,Standard Class,Ohio,Furniture,130.98,-6.4,0.2
2021-09-29,2021-10-01,First Class,California,Furniture,52.39,25.79,0.0
2021-09-29,2021-10-01,First Class,New York,Furniture,87.32,3.91,0.0
2021-09-29,2021-10-06,Standard Class,California,Furniture,37.42,28.22,0.0
2021-09-29,2021-10-02,First Class,California,Furniture,130.98,16.34,0.2
2021-09-29,2021-10-05,Standard Class,New York,Furniture,52.39,24.23,0.0
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,65.49,7.44,0.2
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,130.98,2.64,0.2
2021-09-29,2021-10-05,Standard Class,New York,Furniture,87.32,10.97,0.0
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,87.32,5.44,0.2
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,130.98,-189.32,0.4
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,87.32,65.99,0.2
2021-09-29,2021-09-29,Same Day,Ohio,Furniture,261.96,-15.47,0.3
2021-09-29,2021-10-05,Standard Class,Texas,Furniture,87.32,44.87,0.4
2021-09-29,2021-10-05,Standard Class,Texas,Furniture,65.49,9.44,0.2
2021-09-29,2021-10-05,Standard Class,Texas,Furniture,130.98,2.59,0.2
2021-09-30,2021-10-06,Standard Class,Texas,Furniture,29.11,-17.47,0.8
2021-09-30,2021-10-02,First Class,Pennsylvania,Furniture,37.42,6.97,0.2
2021-09-30,2021-10-02,Second Class,California,Furniture,130.98,47.99,0.0
2021-09-30,2021-10-03,First Class,Washington,Furniture,87.32,82.29,0.0
2021-09-30,2021-10-03,First Class,Washington,Furniture,261.96,1.01,0.0
2021-09-30,2021-10-03,First Class,Washington,Furniture,130.98,5.76,0.0
2021-09-30,2021-10-02,Second Class,Maryland,Furniture,87.32,80.79,0.0
2021-10-01,2021-10-02,First Class,California,Furniture,130.98,60.49,0.0
2021-10-01,2021-10-06,Standard Class,California,Furniture,52.39,22.0,0.0
2021-10-01,2021-10-07,Standard Class,Nebraska,Furniture,261.96,50.33,0.0
2021-10-01,2021-10-03,First Class,New York,Furniture,23.81,767.2,0.0
2021-10-01,2021-10-02,First Class,California,Furniture,65.49,9.5,0.2
2021-10-01,2021-10-02,First Class,California,Furniture,20.15,20.85,0.2
2021-10-01,2021-10-08,Standard Class,Washington,Furniture,87.32,9.33,0.0
2021-10-01,2021-10-08,Standard Class,Washington,Furniture,87.32,0.0,0.2
2021-10-01,2021-10-08,Standard Class,Washington,Furniture,37.42,27.37,0.2
2021-10-01,2021-10-08,Standard Class,Washington,Furniture,32.75,45.0,0.0
2021-10-01,2021-10-08,Standard Class,Texas,Furniture,43.66,0.5,0.2
2021-10-01,2021-10-02,First Class,California,Furniture,261.96,0.5,0.2
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,130.98,5.93,0.2
2021-10-02,2021-10-06,Second Class,Alabama,Furniture,130.98,3.45,0.0
2021-10-02,2021-10-08,Standard Class,Oregon,Furniture,43.66,-384.72,0.7
2021-10-02,2021-10-08,Standard Class,Oregon,Furniture,43.66,4.4,0.2
2021-10-02,2021-10-08,Standard Class,Oregon,Furniture,37.42,-16.6,0.7
2021-10-02,2021-10-06,Standard Class,California,Furniture,130.98,5.94,0.0
2021-10-02,2021-10-06,Standard Class,California,Furniture,23.81,32.3,0.2
2021-10-02,2021-10-04,Second Class,Texas,Furniture,130.98,-38.82,0.8
2021-10-02,2021-10-04,Second Class,Texas,Furniture,43.66,-56.06,0.8
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,65.49,-26.25,0.7
2021-10-02,2021-10-08,Standard Class,Oregon,Furniture,37.42,10.7,0.2
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,87.32,-21.89,0.7
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,37.42,-1002.78,0.4
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,261.96,1.57,0.2
2021-10-02,2021-10-06,Standard Class,Michigan,Furniture,87.32,26.7,0.0
2021-10-02,2021-10-06,Standard Class,Michigan,Furniture,23.81,56.79,0.0
2021-10-02,2021-10-06,Standard Class,Michigan,Furniture,37.42,22.79,0.0
2021-10-02,2021-10-06,Standard Class,Michigan,Furniture,261.96,1.41,0.0
2021-10-02,2021-10-08,Standard Class,New York,Furniture,261.96,17.16,0.0
2021-10-02,2021-10-06,Standard Class,New York,Furniture,65.49,23.09,0.0
2021-10-02,2021-10-07,Standard Class,Washington,Furniture,130.98,-20.14,0.2
2021-10-02,2021-10-08,Standard Class,California,Furniture,52.39,42.05,0.2
2021-10-02,2021-10-08,Standard Class,California,Furniture,37.42,204.77,0.0
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,130.98,1.33,0.2
2021-10-02,2021-10-05,First Class,Tennessee,Furniture,65.49,7.26,0.2
2021-10-02,2021-10-07,Standard Class,Washington,Furniture,87.32,4.11,0.0
2021-10-03,2021-10-05,Second Class,New York,Furniture,65.49,21.82,0.0
2021-10-03,2021-10-05,Second Class,New York,Furniture,87.32,66.95,0.0
2021-10-03,2021-10-05,Second Class,New York,Furniture,87.32,3.12,0.0
2021-10-03,2021-10-09,Standard Class,Florida,Furniture,52.39,1.12,0.2
2021-10-03,2021-10-07,Second Class,Texas,Furniture,52.39,2.32,0.2
2021-10-03,2021-10-08,Standard Class,California,Furniture,87.32,-6.42,0.2
2021-10-03,2021-10-08,Second Class,New York,Furniture,130.98,5.87,0.0
2021-10-03,2021-10-06,First Class,Minnesota,Furniture,130.98,843.17,0.0
2021-10-03,2021-10-09,Standard Class,Florida,Furniture,87.32,5.44,0.2
2021-10-04,2021-10-08,Standard Class,Maryland,Furniture,261.96,8.59,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,261.96,2.7,0.2
2021-10-05,2021-10-10,Standard Class,California,Furniture,87.32,5.16,0.2
2021-10-05,2021-10-10,Standard Class,California,Furniture,52.39,26.97,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,65.49,4.11,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,52.39,6.85,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,65.49,-59.84,0.2
2021-10-05,2021-10-07,First Class,Colorado,Furniture,130.98,13.56,0.2
2021-10-05,2021-10-09,Standard Class,New York,Furniture,65.49,1351.99,0.0
2021-10-05,2021-10-09,Standard Class,New York,Furniture,65.49,43.9,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,65.49,7.23,0.2
2021-10-05,2021-10-10,Standard Class,California,Furniture,130.98,27.88,0.0
2021-10-05,2021-10-10,Standard Class,California,Furniture,52.39,13.47,0.2
2021-10-05,2021-10-08,Second Class,New York,Furniture,87.32,25.58,0.2
2021-10-05,2021-10-08,Second Class,New York,Furniture,37.42,3.22,0.0
2021-10-05,2021-10-09,Standard Class,New York,Furniture,130.98,2.46,0.1
2021-10-06,2021-10-11,Standard Class,New Jersey,Furniture,87.32,68.98,0.0
2021-10-06,2021-10-06,Same Day,Illinois,Furniture,130.98,1.2,0.2
2021-10-06,2021-10-06,Same Day,Illinois,Furniture,130.98,32.66,0.2
2021-10-06,2021-10-11,Standard Class,New Jersey,Furniture,261.96,3.11,0.0
2021-10-06,2021-10-11,Standard Class,Arizona,Furniture,130.98,1.87,0.2
2021-10-06,2021-10-11,Standard Class,New York,Furniture,261.96,20.09,0.0
2021-10-06,2021-10-12,Standard Class,New York,Furniture,65.49,115.19,0.0
2021-10-06,2021-10-12,Standard Class,New York,Furniture,87.32,7.67,0.0
2021-10-06,2021-10-11,Standard Class,Idaho,Furniture,130.98,18.21,0.0
2021-10-06,2021-10-11,Standard Class,Idaho,Furniture,65.49,66.07,0.0
2021-10-06,2021-10-11,Standard Class,Idaho,Furniture,130.98,2.94,0.0
2021-10-06,2021-10-12,Standard Class,New York,Furniture,87.32,10.35,0.0
2021-10-07,2021-10-12,Standard Class,Michigan,Furniture,130.98,22.24,0.0
2021-10-07,2021-10-11,Standard Class,Texas,Furniture,52.39,-6.36,0.8
2021-10-07,2021-10-11,Standard Class,North Carolina,Furniture,87.32,-36.11,0.4
2021-10-07,2021-10-11,Standard Class,North Carolina,Furniture,43.66,-33.64,0.7
2021-10-07,2021-10-11,Standard Class,North Carolina,Furniture,130.98,16.68,0.2
2021-10-07,2021-10-11,Standard Class,California,Furniture,26.2,26.97,0.2
2021-10-07,2021-10-11,Standard Class,North Carolina,Furniture,65.49,65.33,0.2
2021-10-07,2021-10-11,Standard Class,California,Furniture,37.42,-28.97,0.2
2021-10-07,2021-10-11,Standard Class,California,Furniture,29.11,200.86,0.0
2021-10-07,2021-10-13,Standard Class,California,Furniture,130.98,-14.48,0.15
2021-10-07,2021-10-11,Standard Class,North Carolina,Furniture,87.32,5.92,0.2
2021-10-08,2021-10-11,First Class,Rhode Island,Furniture,261.96,11.12,0.0
2021-10-08,2021-10-14,Standard Class,California,Furniture,130.98,0.41,0.0
2021-10-08,2021-10-14,Standard Class,New York,Furniture,130.98,3.24,0.1
2021-10-08,2021-10-14,Standard Class,California,Furniture,130.98,6.48,0.0
2021-10-08,2021-10-14,Standard Class,California,Furniture,261.96,11.61,0.2
2021-10-08,2021-10-14,Standard Class,California,Furniture,65.49,115.18,0.0
2021-10-09,2021-10-11,First Class,California,Furniture,52.39,16.54,0.0
2021-10-09,2021-10-11,Second Class,Texas,Furniture,87.32,-32.66,0.3
2021-10-09,2021-10-14,Standard Class,New York,Furniture,43.66,6.16,0.2
2021-10-09,2021-10-14,Standard Class,New York,Furniture,130.98,8.92,0.0
2021-10-09,2021-10-14,Standard Class,New York,Furniture,87.32,-15.72,0.2
2021-10-09,2021-10-11,Second Class,Texas,Furniture,37.42,5.88,0.2
2021-10-09,2021-10-11,First Class,Ohio,Furniture,65.49,9.18,0.2
2021-10-09,2021-10-14,Standard Class,Illinois,Furniture,87.32,-42.65,0.5
2021-10-09,2021-10-14,Standard Class,Illinois,Furniture,52.39,-430.62,0.5
2021-10-09,2021-10-10,First Class,North Carolina,Furniture,65.49,3.52,0.2
2021-10-09,2021-10-14,Standard Class,New York,Furniture,87.32,4.33,0.2
2021-10-10,2021-10-16,Standard Class,Illinois,Furniture,87.32,-47.87,0.3
2021-10-12,2021-10-16,Standard Class,New Jersey,Furniture,52.39,8.77,0.0
2021-10-12,2021-10-12,Same Day,West Virginia,Furniture,87.32,-76.95,0.3
2021-10-12,2021-10-16,Standard Class,Texas,Furniture,87.32,128.68,0.2
2021-10-12,2021-10-16,Standard Class,Texas,Furniture,130.98,3.76,0.2
2021-10-12,2021-10-16,Standard Class,Texas,Furniture,37.42,27.72,0.2
2021-10-12,2021-10-16,Standard Class,New Jersey,Furniture,52.39,129.29,0.0
2021-10-12,2021-10-15,First Class,New York,Furniture,130.98,4.68,0.0
2021-10-12,2021-10-16,Standard Class,New Jersey,Furniture,130.98,17.41,0.0
2021-10-12,2021-10-16,Standard Class,New Jersey,Furniture,87.32,4.95,0.0
2021-10-12,2021-10-14,First Class,California,Furniture,52.39,36.92,0.2
2021-10-12,2021-10-14,Second Class,California,Furniture,130.98,1.59,0.0
2021-10-12,2021-10-14,Second Class,California,Furniture,21.83,130.75,0.0
2021-10-12,2021-10-14,First Class,California,Furniture,261.96,0.44,0.0
2021-10-12,2021-10-18,Standard Class,New Mexico,Furniture,87.32,29.95,0.2
2021-10-12,2021-10-18,Standard Class,New Mexico,Furniture,52.39,95.2,0.0
2021-10-12,2021-10-12,Same Day,North Carolina,Furniture,130.98,2.69,0.2
2021-10-12,2021-10-16,Standard Class,Illinois,Furniture,18.71,-18.19,0.3
2021-10-12,2021-10-15,First Class,Texas,Furniture,130.98,-1.5,0.2
2021-10-13,2021-10-14,First Class,Louisiana,Furniture,65.49,12.44,0.0
2021-10-13,2021-10-14,First Class,Louisiana,Furniture,65.49,346.04,0.0
2021-10-13,2021-10-14,First Class,Louisiana,Furniture,87.32,5.2,0.0
2021-10-13,2021-10-15,First Class,Kentucky,Furniture,32.75,104.57,0.0
2021-10-13,2021-10-20,Standard Class,California,Furniture,52.39,1906.49,0.2
2021-10-13,2021-10-20,Standard Class,California,Furniture,43.66,39.89,0.0
2021-10-13,2021-10-16,First Class,Illinois,Furniture,87.32,-6.81,0.6
2021-10-13,2021-10-20,Standard Class,California,Furniture,130.98,-8.0,0.2
2021-10-13,2021-10-16,First Class,Illinois,Furniture,87.32,20.58,0.2
2021-10-13,2021-10-15,First Class,New York,Furniture,52.39,253.37,0.0
2021-10-13,2021-10-17,Standard Class,Pennsylvania,Furniture,87.32,8.69,0.2
2021-10-13,2021-10-17,Standard Class,Pennsylvania,Furniture,43.66,5.97,0.2
2021-10-13,2021-10-17,Standard Class,Pennsylvania,Furniture,65.49,5.91,0.2
2021-10-13,2021-10-17,Standard Class,Pennsylvania,Furniture,130.98,4.08,0.2
2021-10-13,2021-10-16,First Class,Illinois,Furniture,65.49,-145.18,0.8
2021-10-14,2021-10-19,Standard Class,California,Furniture,65.49,15.3,0.0
2021-10-14,2021-10-18,Standard Class,Illinois,Furniture,261.96,-23.55,0.8
2021-10-14,2021-10-18,Standard Class,Illinois,Furniture,29.11,-42.46,0.8
2021-10-14,2021-10-19,Standard Class,Maryland,Furniture,37.42,18.45,0.0
2021-10-14,2021-10-17,First Class,California,Furniture,130.98,3.69,0.0
2021-10-15,2021-10-19,Standard Class,California,Furniture,87.32,7.22,0.0
2021-10-15,2021-10-18,Second Class,California,Furniture,65.49,26.38,0.0
2021-10-15,2021-10-17,First Class,California,Furniture,87.32,6.38,0.2
2021-10-15,2021-10-17,First Class,California,Furniture,52.39,100.43,0.0
2021-10-15,2021-10-19,Second Class,Connecticut,Furniture,52.39,6.0,0.0
2021-10-15,2021-10-20,Standard Class,California,Furniture,52.39,70.22,0.0
2021-10-15,2021-10-20,Standard Class,California,Furniture,261.96,9.32,0.0
2021-10-15,2021-10-19,Standard Class,Utah,Furniture,130.98,4.2,0.0
2021-10-16,2021-10-21,Standard Class,Tennessee,Furniture,130.98,4.4,0.2
2021-10-16,2021-10-21,Standard Class,Tennessee,Furniture,37.42,-968.88,0.4
2021-10-16,2021-10-21,Standard Class,Arizona,Furniture,52.39,-479.99,0.7
2021-10-16,2021-10-21,Standard Class,Kentucky,Furniture,52.39,57.39,0.0
2021-10-16,2021-10-18,First Class,New York,Furniture,20.15,175.14,0.0
2021-10-16,2021-10-21,Standard Class,Arizona,Furniture,37.42,111.57,0.2
2021-10-17,2021-10-19,Second Class,Rhode Island,Furniture,130.98,9.49,0.0
2021-10-17,2021-10-19,Second Class,Rhode Island,Furniture,130.98,6.22,0.0
2021-10-17,2021-10-19,Second Class,California,Furniture,65.49,2.77,0.0
2021-10-17,2021-10-19,Second Class,California,Furniture,261.96,4.62,0.2
2021-10-19,2021-10-23,Standard Class,California,Furniture,87.32,13.87,0.2
2021-10-19,2021-10-24,Standard Class,Texas,Furniture,87.32,-91.76,0.32
2021-10-19,2021-10-24,Standard Class,Texas,Furniture,130.98,-3.52,0.8
2021-10-19,2021-10-23,Standard Class,Illinois,Furniture,261.96,-67.54,0.5
2021-10-19,2021-10-24,Second Class,California,Furniture,130.98,-3.35,0.2
2021-10-19,2021-10-24,Second Class,California,Furniture,130.98,10.39,0.0
2021-10-19,2021-10-24,Second Class,California,Furniture,26.2,15.12,0.0
2021-10-19,2021-10-24,Second Class,California,Furniture,130.98,4.3,0.0
2021-10-19,2021-10-26,Standard Class,Texas,Furniture,87.32,5.21,0.2
2021-10-19,2021-10-25,Standard Class,Pennsylvania,Furniture,65.49,-56.76,0.4
2021-10-19,2021-10-25,Standard Class,Pennsylvania,Furniture,65.49,7.4,0.2
2021-10-19,2021-10-25,Standard Class,Pennsylvania,Furniture,37.42,9.24,0.2
2021-10-19,2021-10-23,Standard Class,Massachusetts,Furniture,87.32,8.5,0.0
2021-10-19,2021-10-23,Standard Class,Massachusetts,Furniture,65.49,14.71,0.0
2021-10-19,2021-10-23,Second Class,Texas,Furniture,87.32,9.95,0.2
2021-10-19,2021-10-26,Standard Class,North Carolina,Furniture,65.49,-1306.55,0.7
2021-10-20,2021-10-20,Same Day,Florida,Furniture,130.98,-0.77,0.2
2021-10-20,2021-10-25,Standard Class,North Carolina,Furniture,87.32,4.49,0.2
2021-10-20,2021-10-25,Standard Class,North Carolina,Furniture,130.98,1.4,0.2
2021-10-20,2021-10-20,Same Day,Florida,Furniture,65.49,6.04,0.2
2021-10-20,2021-10-20,Same Day,Florida,Furniture,130.98,1.11,0.2
2021-10-20,2021-10-20,Same Day,Florida,Furniture,261.96,2.5,0.2
2021-10-20,2021-10-20,Same Day,New York,Furniture,52.39,12.03,0.0
2021-10-20,2021-10-24,Standard Class,Ohio,Furniture,130.98,-75.83,0.4
2021-10-20,2021-10-22,Second Class,California,Furniture,65.49,7.59,0.2
2021-10-20,2021-10-22,Second Class,California,Furniture,261.96,1.8,0.0
2021-10-20,2021-10-27,Standard Class,Arkansas,Furniture,52.39,70.01,0.0
2021-10-20,2021-10-27,Standard Class,Arkansas,Furniture,130.98,18.78,0.0
2021-10-20,2021-10-27,Standard Class,Arkansas,Furniture,65.49,4.14,0.0
2021-10-20,2021-10-24,Standard Class,Ohio,Furniture,130.98,66.54,0.2
2021-10-20,2021-10-26,Standard Class,Pennsylvania,Furniture,87.32,15.93,0.2
2021-10-21,2021-10-28,Standard Class,Arizona,Furniture,261.96,-6.56,0.7
2021-10-21,2021-10-27,Standard Class,Wisconsin,Furniture,52.39,10.51,0.0
2021-10-21,2021-10-27,Standard Class,Wisconsin,Furniture,43.66,19.41,0.0
2021-10-21,2021-10-28,Standard Class,Pennsylvania,Furniture,87.32,-4.46,0.2
2021-10-21,2021-10-28,Standard Class,Pennsylvania,Furniture,130.98,-77.0,0.4
2021-10-21,2021-10-25,Standard Class,Ohio,Furniture,65.49,-4.97,0.7
2021-10-21,2021-10-25,Standard Class,Ohio,Furniture,261.96,1.37,0.2
2021-10-21,2021-10-25,Standard Class,Ohio,Furniture,130.98,16.16,0.2
2021-10-21,2021-10-25,Standard Class,Illinois,Furniture,130.98,-62.38,0.8
2021-10-21,2021-10-26,Standard Class,Florida,Furniture,87.32,42.75,0.2
2021-10-21,2021-10-24,First Class,Indiana,Furniture,32.75,9.09,0.0
2021-10-21,2021-10-22,First Class,Oregon,Furniture,130.98,6.75,0.2
2021-10-21,2021-10-22,First Class,Oregon,Furniture,130.98,47.85,0.2
2021-10-21,2021-10-22,First Class,Oregon,Furniture,261.96,1.81,0.2
2021-10-21,2021-10-21,Same Day,Oklahoma,Furniture,261.96,62.91,0.0
2021-10-21,2021-10-21,Same Day,Oklahoma,Furniture,32.75,374.38,0.0
2021-10-21,2021-10-26,Standard Class,Florida,Furniture,87.32,5.14,0.2
2021-10-21,2021-10-26,Standard Class,Florida,Furniture,65.49,2.01,0.2
2021-10-22,2021-10-28,Standard Class,Pennsylvania,Furniture,65.49,11.09,0.2
2021-10-22,2021-10-28,Standard Class,Pennsylvania,Furniture,52.39,-6.54,0.4
2021-10-22,2021-10-24,Second Class,Colorado,Furniture,65.49,-28.96,0.2
2021-10-22,2021-10-24,Second Class,Colorado,Furniture,65.49,-2.53,0.7
2021-10-22,2021-10-26,Standard Class,Oklahoma,Furniture,65.49,12.03,0.0
2021-10-22,2021-10-22,Same Day,Oklahoma,Furniture,130.98,54.78,0.0
2021-10-22,2021-10-22,Same Day,Oklahoma,Furniture,87.32,23.32,0.0
2021-10-22,2021-10-24,First Class,New York,Furniture,261.96,0.53,0.0
2021-10-22,2021-10-24,First Class,New York,Furniture,52.39,28.76,0.0
2021-10-22,2021-10-24,First Class,New York,Furniture,32.75,647.89,0.0
2021-10-22,2021-10-24,First Class,New York,Furniture,65.49,3919.99,0.2
2021-10-22,2021-10-27,Standard Class,Oregon,Furniture,52.39,-120.51,0.5
2021-10-23,2021-10-28,Standard Class,Texas,Furniture,261.96,-2.07,0.2
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,261.96,0.67,0.0
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,32.75,21.29,0.0
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,87.32,-127.58,0.3
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,130.98,50.56,0.0
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,65.49,14.7,0.0
2021-10-23,2021-10-28,Standard Class,Texas,Furniture,65.49,-58.31,0.2
2021-10-23,2021-10-28,Standard Class,Texas,Furniture,261.96,1.2,0.2
2021-10-23,2021-10-24,First Class,Rhode Island,Furniture,65.49,-13.76,0.3
2021-10-23,2021-10-28,Second Class,Texas,Furniture,87.32,0.9,0.2
2021-10-23,2021-10-28,Second Class,Texas,Furniture,52.39,51.5,0.2
2021-10-23,2021-10-28,Second Class,Texas,Furniture,87.32,-6.24,0.8
2021-10-23,2021-10-28,Standard Class,Texas,Furniture,87.32,-15.13,0.8
2021-10-23,2021-10-29,Standard Class,New York,Furniture,87.32,10.05,0.0
2021-10-23,2021-10-29,Standard Class,New York,Furniture,23.81,29.01,0.0
2021-10-23,2021-10-29,Standard Class,New York,Furniture,52.39,11.88,0.0
2021-10-23,2021-10-29,Standard Class,New York,Furniture,130.98,5.66,0.0
2021-10-23,2021-10-27,Standard Class,Florida,Furniture,87.32,107.99,0.2
2021-10-24,2021-10-26,First Class,Texas,Furniture,52.39,-81.31,0.3
